Updated at,item_number,item_name,revision,procurement_type,unit_of_measure,category_name,lifecycle_phase,vendor,Product Alias,Parent Product LPN,Parent Product Name,CM,Product Usage per ESS,Flat Qty,Sourcing Flat Qty
08-04-2026,10-005841,"ESS Aesthetic Cover NEC Label, Type 2",3,MTS,Each,Part,In Production,A//Stephen Gould,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-003549,"ENCLOSURE WELDMENT, BRIDGE, LUNAR BLUE",9,MTS,Each,Part,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-004116,"Enclosure, Bottom, Maximizer",5,MTS,Each,Part,In Production,A//Fictiv,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,20,20
08-04-2026,10-000559,CAP CER 1000PF 50V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,38,38
08-04-2026,10-000559,CAP CER 1000PF 50V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,4,4
08-04-2026,10-000559,CAP CER 1000PF 50V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,1,1
08-04-2026,10-000559,CAP CER 1000PF 50V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,5,5
08-04-2026,10-000559,CAP CER 1000PF 50V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,38,38
08-04-2026,10-000559,CAP CER 1000PF 50V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,33,33
08-04-2026,10-07516A,"Packaging, Assy, V-board & D/C Pad, Stitched",1,OTS,Each,Part,In Production,A//Veritiv Operating Company,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,2,0
08-04-2026,10-07330A,"Powder Coat, Black, Textured, UL 1332",1,OTS,Gram,Part,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,200,0
08-04-2026,10-07330A,"Powder Coat, Black, Textured, UL 1332",1,OTS,Gram,Part,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,200,0
08-04-2026,10-005726,"Packaging, Inverter with Cover and Brackets",3,MTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,0
08-04-2026,10-06752A,"Thermal Bridge, GaN, DCDC",3,MTS,Each,Part,In Production,GS//Singleton,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,15,15
08-04-2026,10-06752A,"Thermal Bridge, GaN, DCDC",3,MTS,Each,Part,In Production,GS//Singleton,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,15,0
08-04-2026,10-06752A,"Thermal Bridge, GaN, DCDC",3,MTS,Each,Part,In Production,GS//Singleton,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,15,15
08-04-2026,10-004943,Res Thick Film 0603 30.1K Ohm 1% 0.1W(1/10W) ±100ppm/°C Pad SMD T/R,2,OTS,Each,Electrical Components,Sunset - Phase Out,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,20,20
08-04-2026,10-004927,RES 51 OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,1
08-04-2026,10-004927,RES 51 OHM 1% 1/10W 0603 AEC-Q,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,6,6
08-04-2026,10-003690,"Screw, SEMS, M3x0.5x35, Belleville Conical Washer",1,OTS,Each,Part,In Production,A//Pencom,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,3,3
08-04-2026,10-002729,CONN HEADER SMD 8POS 2.5MM,1,OTS,Each,Electrical Components,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-006707,RES SMD 330 OHM 1% 3/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,4,4
08-04-2026,10-08079A,"Lunar 3 Inverter Enclosure, Left Panel Insert, DVT1",3,MTS,Each,Part,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,0
08-04-2026,10-08080A,"Lunar 3 Inverter Enclosure, Right Panel, DVT1",3,MTS,Each,Part,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,0
08-04-2026,10-08105A,"Lunar 3 Inverter Enclosure, Right Bottom Rail, DVT1",3,MTS,Each,Part,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,0
08-04-2026,10-07833A,"Assy, Panel, End Cap, DCDC",4,MTS,Each,Assembly,In Planning,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,0
08-04-2026,90-07675A,LFP Battery Block with Wall Bracket,1,MTS,Each,Top Level Assembly,In Production,A//Qualitel Corporation,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,1
08-04-2026,10-08111A,"Lunar 3 Inverter Enclosure, Rear Grill, Top Panel, DVT1",2,MTS,Each,Part,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,0
08-04-2026,10-07946A,"Assy, Cell Array, w/o CCS, L2.1",2,MTS,Each,Assembly,In Design,A//ACE Battery,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,1
08-04-2026,10-07202B,"Full Functional Assy, HE Inverter, Lunar 3",1,MTS,Each,Assembly,In Planning,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,0
08-04-2026,10-07920A,"Assy, Enclosure, L2.1",3,MTS,Each,Assembly,In Planning,GS//TBD,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,1
08-04-2026,10-007015,MOSFET 100V N-CH SINGLE 75A 80V 8-PPAK (6.3X5.4MM),1,OTS,Each,Electrical Components,In Planning,,Max 2.0 PCBA,30-07320F,Maximizer 2.0 PCBA,TBD,20,1,1
08-04-2026,10-06930D,"TIM, PCBA, DCDC, LFP DC ESS",2,MTS,Each,Part,In Design,GS//TBD,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,1,1
08-04-2026,10-003493,RES 100 OHM 1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-003493,RES 100 OHM 1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,1
08-04-2026,10-003493,RES 100 OHM 1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-003493,RES 100 OHM 1% 1/4W 1206 AEC-Q,1,OTS,Each,Electrical Components,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,2,2
08-04-2026,10-005801,"TPE, 30 Shore A",1,OTS,Gram,Part,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,34.1,0
08-04-2026,10-005801,"TPE, 30 Shore A",1,OTS,Gram,Part,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,34.1,0
08-04-2026,10-005801,"TPE, 30 Shore A",1,OTS,Gram,Part,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,0.1,0
08-04-2026,10-003794,"Label, Wire Routing Diagram, PV Hub",2,MTS,Each,Part,In Production,A//Boyd Corporation,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,1
08-04-2026,10-003340,"Wire, 16AWG, Stranded Conductor, UL1015, Red",1,OTS,Each,Part,In Production,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,0
08-04-2026,10-004061,DIODE GEN PURP 1KV 1A SMA,1,OTS,Each,Electrical Components,In Production,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,1
08-04-2026,10-002854,FIXED IND 6.8UH 3.6A 36 MOHM SMD,1,OTS,Each,Electrical Components,In Production,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,1
08-04-2026,10-002210,"Threaded Insert, Mold-In, M5, Steel, Zinc-Plated",1,OTS,Each,Part,In Production,A//Pencom,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,17,0
08-04-2026,10-002006,ISOMOV 5KA 175VRMS BULK IN-LINE,1,OTS,Each,Electrical Components,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-002006,ISOMOV 5KA 175VRMS BULK IN-LINE,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,5,5
08-04-2026,10-001229,DIODE SCHOTTKY 30V 2A SOD123W,1,OTS,Each,Electrical Components,Sunset - Phase Out,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,1,1
08-04-2026,10-001905,"PPE/PS,F1,V0",1,OTS,Gram,Part,In Production,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,0
08-04-2026,10-001905,"PPE/PS,F1,V0",1,OTS,Gram,Part,In Production,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,1,0
08-04-2026,10-001905,"PPE/PS,F1,V0",1,OTS,Gram,Part,In Production,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,5,0
08-04-2026,10-001905,"PPE/PS,F1,V0",1,OTS,Gram,Part,In Production,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,106,0
08-04-2026,10-001905,"PPE/PS,F1,V0",1,OTS,Gram,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,0
08-04-2026,10-001905,"PPE/PS,F1,V0",1,OTS,Gram,Part,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,300.6,0
08-04-2026,10-001905,"PPE/PS,F1,V0",1,OTS,Gram,Part,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,300.6,0
08-04-2026,10-006750,CAP ALUMHYB 150UF 20% 35V SMD,1,OTS,Each,Electrical Components,In Production,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,6,6
08-04-2026,10-005313,RES 3.9K OHM 0.1% 1/10W 0603 AEC-Q,2,OTS,Each,Electrical Components,In Production,,Maximizer Box,90-06831D,"Maximizer, Boxed",Sienna,1,40,40
08-04-2026,10-004548,RES SMD 3 OHM 5% 1/10W 0402 AEC-Q,2,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,16,16
08-04-2026,10-004548,RES SMD 3 OHM 5% 1/10W 0402 AEC-Q,2,OTS,Each,Electrical Components,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,16,0
08-04-2026,10-004548,RES SMD 3 OHM 5% 1/10W 0402 AEC-Q,2,OTS,Each,Electrical Components,In Production,,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,16,16
08-04-2026,10-007007,IC BUCK SWITCHING REGULATOR 100V 2A 35V OUTPUT MAX 19-QFN (3x5MM),1,OTS,Each,Electrical Components,In Planning,,Link,30-07519A,Lunar Link PCBA,Sienna,1,1,1
08-04-2026,10-006970,IC CURRENT SENSE AMPLIFIER SC-70-6 (2.15MM X 1.4MM),1,OTS,Each,Electrical Components,In Planning,,Max 2.0 PCBA,30-07320F,Maximizer 2.0 PCBA,TBD,20,2,2
08-04-2026,10-006986,RES SMD 7.5K OHM 1% 3/4W 2010,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-006731,CAP ALUM 800UF 20% 315V RADIAL,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,12,12
08-04-2026,10-006951,IC INVERTER 1CH 1-INP SOT23-5 (2.9mm × 2.8mm),1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-006949,CONN HEADER VERT 8POS 2MM (22.62MML X 10.44MMLD X 14.6MMH),1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-006957,"IC HIGH-PRECISION, 50-MV INPUT, REI 16-SOIC (10.5(Max)MM X 7.6(Max)MM))",1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,4,4
08-04-2026,10-006932,MODULE RF TXRX CELLULAR 700MHZ~2.7GHZ 3.4 - 4.2V SMD 181-LGA (28.2LMM X 28.2MMW X 2.6MMH),1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-006901,IC BUFF NON-INVERT 5.5V 14-TSSOP,1,OTS,Each,Electrical Components,In Design,,Max 2.0 PCBA,30-07320F,Maximizer 2.0 PCBA,TBD,20,1,1
08-04-2026,10-06970A,"Vent Valve, IP67, M12x1.5",2,MTS,Each,Part,In Production,"A//SHENZHEN ACE BATTERY CO., LTD",2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,1
08-04-2026,10-06970A,"Vent Valve, IP67, M12x1.5",2,MTS,Each,Part,In Production,"A//SHENZHEN ACE BATTERY CO., LTD",2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-06970A,"Vent Valve, IP67, M12x1.5",2,MTS,Each,Part,In Production,"A//SHENZHEN ACE BATTERY CO., LTD",2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,2,2
08-04-2026,10-07589A,"Thermal Barrier, B",1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,4,0
08-04-2026,10-07589A,"Thermal Barrier, B",1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,4,0
08-04-2026,10-07589A,"Thermal Barrier, B",1,OTS,Each,Part,In Production,A//ACE Battery,2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,4,0
08-04-2026,10-07156A,"Cell, 100Ah, Standard Temp, 20% SOC, Great Power",1,OTS,Each,Part,In Production,"A//ACE Battery, A//ACE Battery",2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,16,0
08-04-2026,10-07156A,"Cell, 100Ah, Standard Temp, 20% SOC, Great Power",1,OTS,Each,Part,In Production,"A//ACE Battery, A//ACE Battery",2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,16,0
08-04-2026,10-07156A,"Cell, 100Ah, Standard Temp, 20% SOC, Great Power",1,OTS,Each,Part,In Production,"A//ACE Battery, A//ACE Battery",2.1 LFP Block,90-08373A,"Battery Block with Wall Bracket, LFP, L2.1",Qualitel,4,16,0
08-04-2026,10-006923,CAP CER 10UF 50V X7R 1206,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-07741A,"BUSBAR NEST, 1.5 MM ENCLOSURE",1,MTS,Each,Part,In Production,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,0
08-04-2026,10-07741A,"BUSBAR NEST, 1.5 MM ENCLOSURE",1,MTS,Each,Part,In Production,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-07543A,"Assy, ESS Top Cover W/ Compliance Label, 20 kWh",2,MTS,Each,Assembly,In Production,,LFP HW Kit,90-07290A,20kWh LFP ESS Hardware Kit,Sienna,1,1,0
08-04-2026,10-07271A,"Packaging, MSA Controller",1,MTS,Each,Part,In Production,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,1,0
08-04-2026,10-006870,RES SMD 120 OHM 0.5% 1/10W 0603,1,OTS,Each,Electrical Components,In Design,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,2
08-04-2026,10-001664,CAP CER 4.7UF 100V X7S 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-001664,CAP CER 4.7UF 100V X7S 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-001664,CAP CER 4.7UF 100V X7S 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-001664,CAP CER 4.7UF 100V X7S 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,5,5
08-04-2026,10-001664,CAP CER 4.7UF 100V X7S 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,5,0
08-04-2026,10-07168A,"Heater, Cell Array, 56V, 220W",1,MTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,1,0
08-04-2026,10-07168A,"Heater, Cell Array, 56V, 220W",1,MTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,1,0
08-04-2026,10-07546A,CAP CER 3.3PF 50V C0G/NP0 0402,1,OTS,Each,Electrical Components,In Design,,Link,30-07519A,Lunar Link PCBA,Sienna,1,1,1
08-04-2026,10-07579A,Epoxy Plate,1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,4,0
08-04-2026,10-07579A,Epoxy Plate,1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,4,0
08-04-2026,10-07576A,Side Insulation Plate,1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,2,0
08-04-2026,10-07576A,Side Insulation Plate,1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,2,0
08-04-2026,10-07584A,Al Busbar Output,1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,4,0
08-04-2026,10-07584A,Al Busbar Output,1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,4,0
08-04-2026,10-07562A,"Nut, M6, Hex, Serrated, Steel",1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT with cover,90-06948C,LFP Battery Block with ESS Cover and Wall Bracket,Qualitel,4,16,0
08-04-2026,10-07562A,"Nut, M6, Hex, Serrated, Steel",1,OTS,Each,Part,In Production,A//ACE Battery,2.0 LFP - EVT without cover,90-07675A,LFP Battery Block with Wall Bracket,Qualitel,4,16,0
08-04-2026,90-005336,"Lifting Tool, Boxed",1,MTS,Each,Top Level Assembly,In Production,A//JPOND,Lifting Tool,90-005336,"Lifting Tool, Boxed",Sienna,1,1,1
08-04-2026,10-001625,CAP CER 100PF 630V C0G/NP0 1206 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-001625,CAP CER 100PF 630V C0G/NP0 1206 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,1,1
08-04-2026,10-001625,CAP CER 100PF 630V C0G/NP0 1206 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-003096,CAP CER 10UF 50V X7S 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,4,4
08-04-2026,10-003096,CAP CER 10UF 50V X7S 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,2,2
08-04-2026,10-003096,CAP CER 10UF 50V X7S 1210 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,4,4
08-04-2026,10-000560,CAP CER 470PF 50V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,4,4
08-04-2026,10-000560,CAP CER 470PF 50V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,1
08-04-2026,10-000560,CAP CER 470PF 50V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,4,4
08-04-2026,10-000560,CAP CER 470PF 50V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,2,2
08-04-2026,10-000561,CAP CER 10000PF 25V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,3,3
08-04-2026,10-000561,CAP CER 10000PF 25V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,1,1
08-04-2026,10-000561,CAP CER 10000PF 25V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,MSAC,90-06700A,"MSA Controller, Boxed",Qualitel,1,8,8
08-04-2026,10-000561,CAP CER 10000PF 25V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,7,7
08-04-2026,10-000561,CAP CER 10000PF 25V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,8,8
08-04-2026,10-000561,CAP CER 10000PF 25V X7R 0402 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,1,1
08-04-2026,10-005634,"Pin, 5mm OD, 30mm L, SS, Chamfered",4,MTS,Each,Part,In Production,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,2,0
08-04-2026,10-07447A,"Rivet, Flush Mount, Blind, Aluminum, 3mm Diameter",1,OTS,Each,Part,In Planning,A//McMaster Carr,11 KW Inverter,90-08096A,"Lunar 3 Inverter, Boxed",TBD,1,8,0
08-04-2026,10-000569,CAP CER 1UF 35V X7R 0603 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Terminal PCBA (TRM),10-06103C,"PCBA, Terminal Board, Type C, Coated",Qualitel,1,5,5
08-04-2026,10-000569,CAP CER 1UF 35V X7R 0603 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Power PCBA (IPC),10-06105C,"PCBA, Power Board, Type C, Coated",Qualitel,1,1,1
08-04-2026,10-000569,CAP CER 1UF 35V X7R 0603 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,PV Hub,90-004034,"Maximizer Hub, Boxed",Sienna,1,5,5
08-04-2026,10-000569,CAP CER 1UF 35V X7R 0603 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,Bridge,90-06801A,"Bridge, Type B, Boxed, Lunar Blue",Sienna,1,9,9
08-04-2026,10-000569,CAP CER 1UF 35V X7R 0603 AEC-Q,1,OTS,Each,Electrical Components,Sunset - Phase Out,,9.6 KW Inverter,90-06889C,"Inverter 9.6kW with Cover and Brackets, Boxed, Lunar Blue",Sienna,1,7,7
