"serial_number","shipped_date","shipment_number","ship_to","packing_slip_number","po_number","po_line_number","customer_part_number","pallet_id","quantity","lot_code","master_carton_id","source_file","source_file_timestamp","_db_created_at","_db_modified_at"
P:10-00522ER:01S:SIE262606275,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704396,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606276,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704381,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606277,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704397,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606279,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704383,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606280,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704380,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606282,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704382,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606283,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704382,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606285,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607288,1,,P:90-06831ER:01S:SIE262704411,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606287,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704398,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606288,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704353,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606289,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704379,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606290,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704389,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606291,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704384,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606296,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704398,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606297,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704393,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606298,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607289,1,,P:90-06831ER:01S:SIE262704456,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606299,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704380,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606300,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704386,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606301,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704387,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606302,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704385,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606303,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704378,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606304,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704397,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606306,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704374,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606307,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072811,1,,P:90-06831ER:01S:SIE262811630,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606308,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704370,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606309,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072811,1,,P:90-06831ER:01S:SIE262811628,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606311,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704374,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606312,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704388,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606313,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704386,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606314,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607288,1,,P:90-06831ER:01S:SIE262704407,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606315,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704381,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606316,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607288,1,,P:90-06831ER:01S:SIE262704408,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606317,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072811,1,,P:90-06831ER:01S:SIE262811630,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606320,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704395,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606321,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704386,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606322,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704383,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606323,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704379,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606324,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704389,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606326,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704381,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606328,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704397,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606329,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704375,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606330,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704353,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606331,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072813,1,,P:90-06831ER:01S:SIE262704353,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606335,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704397,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606338,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704373,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606339,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072811,1,,P:90-06831ER:01S:SIE262811616,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606341,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607288,1,,P:90-06831ER:01S:SIE262704410,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606342,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704376,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606343,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704376,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606349,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704393,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606350,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704398,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606351,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704376,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606353,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704386,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606354,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704386,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606355,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704387,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606357,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704398,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606358,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704460,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606359,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607289,1,,P:90-06831ER:01S:SIE262704454,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606360,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704375,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606361,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704388,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606363,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704460,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606364,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704370,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606365,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704396,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606366,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704370,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606367,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704460,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606368,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704387,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606369,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704370,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606370,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704385,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606373,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704372,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606376,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704397,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606377,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072817,1,,P:90-06831ER:01S:SIE262704434,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606378,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704382,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606379,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704385,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606380,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704388,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606381,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704398,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606382,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704396,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606383,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704375,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606384,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072814,1,,P:90-06831ER:01S:SIE262704372,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606385,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704387,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606387,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704388,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606388,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704388,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606389,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072815,1,,P:90-06831ER:01S:SIE262704397,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606390,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,202607283,1,,P:90-06831ER:01S:SIE262704388,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
P:10-00522ER:01S:SIE262606392,2026-07-29 17:00:00,SFOHOUT00052411,,93248377,PO-US-09166,,10-00522E,2026072817,1,,P:90-06831ER:01S:SIE262704434,PO-US-09166 shipped 073026 ASN 93248377 Qty 6240.xlsx,2026-07-30 17:56:34,2026-07-30 17:56:45,2026-07-30 17:56:44
